メッシュ名,メッシュ名略号,調査番号,調査日,階層,高さ,被度（％）,種名,学名,メッシュの主な所在地,環ＲＤＢ,ＮＲＤＢ,茨ＲＤＢ,群ＲＤＢ,埼ＲＤＢ,千ＲＤＢ,群馬県目録,栃木県目録,茨城県目録,埼玉県目録
54396655宇都宮,宇都宮55,A3,2002年 7月29日,草本層,0.15,0.3,キンエノコロ,Setaria pumilla (Poiret) Schultes,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,A4,2002年 7月29日,草本層,0.3,10,チガヤ,Imperata cylindrica (Linn.) Beauv. var. koenigii (Retz.) Durand et Sching,栃木県,,,,,,,○,○,,
54396655宇都宮,宇都宮55,A4,2002年 7月29日,草本層,0.1,25,カントウヨメナ,Kalimeris pseudoyomena Kitam.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,A4,2002年 7月29日,草本層,0.1,30,シロツメクサ,Trifolium repens Linn.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,A4,2002年 7月29日,草本層,0.35,20,クサヨシ,Phalaris arundinacea Linn.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,A4,2002年 7月29日,草本層,0.12,1,ツユクサ,Commelina communis Linn.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,A4,2002年 7月29日,草本層,0.15,3,コヌカグサ,Agrostis alba Linn.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,A4,2002年 7月29日,草本層,0.05,15,オオチドメ,Hydrocotyle ramiflora Maxim.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,A5,2002年 7月29日,草本層,0.4,25,クサヨシ,Phalaris arundinacea Linn.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,A5,2002年 7月29日,草本層,0.15,60,カントウヨメナ,Kalimeris pseudoyomena Kitam.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,A5,2002年 7月29日,草本層,0.15,30,シロツメクサ,Trifolium repens Linn.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,A5,2002年 7月29日,草本層,0.25,3,アシカキ,Leersia japonica Makino,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,A5,2002年 7月29日,草本層,0.15,5,ツユクサ,Commelina communis Linn.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,A5,2002年 7月29日,草本層,0.15,0.5,オランダミミナグサ,Cerastium glomeratum Thuill.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,A5,2002年 7月29日,草本層,0.2,3,コヌカグサ,Agrostis alba Linn.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,A5,2002年 7月29日,草本層,0.15,1,メヒシバ,Digitaria ciliaris (Retz.) Koeler,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,高木層,13,90,コナラ,Quercus serrata Thunb.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,亜高木層,8,70,リョウブ,Clethra barvinervis Sieb. et Zucc.,栃木県,,,,,,●,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.3,5,アズマネザサ,Pleioblastus chino (Franch. et Savat.) Makino,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.2,3,コゴメウツギ,Stephanandra incisa (Thunb.) Zabel,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.1,1,コバギボウシ,Hosta sieboldii (Paxton) J. Ingram form. lancifolia (Miq.) Hara,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.1,2,タガネソウ,Carex siderosticta Hance,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.1,2,ヤマツツジ,Rhododendron obtusum (Lindl.) Planchon var. kaempferi (Planchon) Wilson,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.2,15,ヒカゲスゲ,Carex lanceolata Boott,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.2,0.1,アカシデ,Carpinus laxiflora (Sieb. et Zucc.) Blume,栃木県,,,,,,●,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.15,0.1,ウリカエデ,Acer crataegifolium Sieb. et Zucc.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.2,2,ヤマノイモ,Dioscorea japonica Thunb.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.3,0.2,ノガリヤス,Calamagrostis arundinacea (Linn.) Roth var. brachytricha (Steud.) Hack.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.1,0.2,ヒメヤブラン,Liriope minor (Maxim.) Makino,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.3,0.05,カキノキ,Diospyros kaki Thunb.,栃木県,,,,,,,,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.1,0.2,フジ,Wisteria floribunda (Willd.) DC.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.3,0.01,サルトリイバラ,Smilax china Linn.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.05,2,コチヂミザサ,Oplismenus undulatifolius (Ard.) Roemer et Schultes var. japonicus (Steud.) Koidz.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.07,0.01,ニガナ,Ixeris dentata (Thunb.) Nakai,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.05,0.2,イヌヨモギ,Artemisia keiskeana Miq.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.1,0.05,ナツハゼ,Vaccinium oldhamii Miq.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.15,0.05,ヤマウルシ,Rhus trichocarpa Miq.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.05,0.01,ヘクソカズラ,Paederia scandens (Lour.) Merrill,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.4,0.01,ヒヨドリバナ,Eupatorium chinense Linn. var. oppositifolium (Koidz.) Murata et H. Koyama,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.1,0.05,オニドコロ,Dioscorea tokoro Makino,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.1,0.01,シオデ,Smilax riparia A. DC. var. ussuriensis (Regel) Hara et T. Koyama,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.15,0.01,シラカシ,Quercus myrsinaefolia Blume,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J1,2002年 7月29日,草本層,0.1,0.01,シラヤマギク,Aster scaber Thunb.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,高木層,16,70,コナラ,Quercus serrata Thunb.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,高木層,14,30,カスミザクラ,Prunus verecunda Koehne,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,亜高木層,3,0.5,アオハダ,Ilex macropoda Miq.,栃木県,,,,,,●,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,亜高木層,10,20,ウワミズザクラ,Prunus grayana Maxim.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,1.1,3,ヤマツツジ,Rhododendron obtusum (Lindl.) Planchon var. kaempferi (Planchon) Wilson,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,1.2,1,イヌツゲ,Ilex crenata Thunb.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,1.2,3,コブシ,Magnolia praecocissima Koidz.,栃木県,,,,,,×,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,2.5,20,ムラサキシキブ,Callicarpa japonica Thunb.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,2,5,ヤマコウバシ,Lindera glauca (Sieb. et Zucc.) Blume,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,2,5,ネズミモチ,Ligustrum japonicum Thunb.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,2,3,ガマズミ,Viburnum dilatatum Thunb.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,1.2,5,コゴメウツギ,Stephanandra incisa (Thunb.) Zabel,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,1.5,3,ミズキ,Cornus controversa Hemsley,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,1.2,2,ウメモドキ,Ilex serrata Thunb.,栃木県,,,,,,●,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,1.2,1,サワフタギ,Symplocos chinensis (Lour.) Druce var. leucocarpa (Nakai) Ohwi form. pilosa (Nakai) Ohwi,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,1,0.5,ミヤマウグイスカグラ,Lonicera gracilipes Miq. var. glandulosa Maxim.,栃木県,,,,,,●,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,1.5,0.5,ミツバアケビ,Akebia trifoliata (Thunb.) Koidz.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,1.2,1,フジ,Wisteria floribunda (Willd.) DC.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,1.5,0.5,コマユミ,Euonymus alatus (Thunb.) Sieb. form. ciliato-dentatus (Franch. et Savat.) Hiyama,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,1.2,1,ゴンズイ,Euscaphis japonica (Thunb.) Kanitz,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.2,5,ツタ,Parthenocissus tricuspidata (Sieb. et Zucc.) Planchon,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.5,0.5,ヤマジノホトトギス,Tricyrtis affinis Makino,栃木県,,,,,,●,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.3,0.2,エゴノキ,Styrax japonicus Sieb. et Zucc.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.4,0.1,ノガリヤス,Calamagrostis arundinacea (Linn.) Roth var. brachytricha (Steud.) Hack.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.3,1,アズマネザサ,Pleioblastus chino (Franch. et Savat.) Makino,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.1,25,キヅタ,Hedera rhombea (Miq.) Bean,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.2,0.05,ヤマウコギ,Acanthopanax spinosus (Linn. fil.) Miq.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.3,0.5,ノダケ,Angelica decursiva (Miq.) Franch. et Savat.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.5,1,ヤマウルシ,Rhus trichocarpa Miq.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.2,0.01,ホソバシケシダ,Deparia conilii (Franch. et Savat.) M. Kato,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.4,0.01,ヤブハギ,Desmodium podocarpium DC. zubsp. oxyphyllum (DC.) Ohashi var. mandshuricum Maxim.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.5,0.05,アオキ,Aucuba japonica Thunb.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.4,0.01,ヒヨドリバナ,Eupatorium chinense Linn. var. oppositifolium (Koidz.) Murata et H. Koyama,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.2,0.01,ヤマハッカ,Rabdosia inflexa (Thunb.) Hara,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.3,1,ヤマノイモ,Dioscorea japonica Thunb.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.2,1,シュンラン,Cymbidium goeringii (Reichb. fil.) Reichb. fil.,栃木県,,,,●,●,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.1,0.05,ヘビノネゴザ,Athyrium yokoscense (Franch. et Savat.) Christ,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.6,0.5,サワフタギ,Symplocos chinensis (Lour.) Druce var. leucocarpa (Nakai) Ohwi form. pilosa (Nakai) Ohwi,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.4,0.5,サワラ,Chamaecyparis pisifera (Sieb. et Zucc.) Endlicher,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.2,2,スイカズラ,Lonicera japonica Thunb.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.2,5,ミツバアケビ,Akebia trifoliata (Thunb.) Koidz.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.2,0.02,カキノキ,Diospyros kaki Thunb.,栃木県,,,,,,,,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.2,0.01,ミツバツチグリ,Potentilla freyniana Bornm.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.4,0.1,サンショウ,Zanthoxylum piperitum (Linn.) DC.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.4,0.02,タチシオデ,Smilax nipponica Miq.,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.1,0.01,イヌワラビ,Athyrium niponicum (Mett.) Hance,栃木県,,,,,,,○,○,○,○
54396655宇都宮,宇都宮55,J2,2002年 7月29日,草本層,0.8,0.5,ウリカエデ,Acer crataegifolium Sieb. et Zucc.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,1,2002年 7月30日,草本層,0.65,70,クサヨシ,Phalaris arundinacea Linn.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,1,2002年 7月30日,草本層,0.6,1,ユウガギク,Kalimeris pinnatifida (Maxim.) Kitam.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,1,2002年 7月30日,草本層,0.45,10,ミゾソバ,Persicaria thunbergii (Sieb. et Zucc.) H. Gross,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,1,2002年 7月30日,草本層,0.45,2,イヌタデ,Persicaria longiseta (De Bruyn) Kitagawa,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,1,2002年 7月30日,草本層,0.5,1,アキノウナギツカミ,Persicaria sieboldii (Meisn.) Ohki,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,1,2002年 7月30日,草本層,0.5,0.5,ヒメミカンソウ,Phyllanthus matsumurae Hayata,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,1,2002年 7月30日,草本層,0.5,0.5,セイタカアワダチソウ,Solidago altissima Linn.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,1,2002年 7月30日,草本層,0.5,30,ツユクサ,Commelina communis Linn.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,1,2002年 7月30日,草本層,0.4,2,エノキグサ,Acalypha australis Linn.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,1,2002年 7月30日,草本層,0.3,5,ミズ,Pilea hamaoi Makino,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,1,2002年 7月30日,草本層,0.3,2,スギナ,Equisetum arvense Linn.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,1,2002年 7月30日,草本層,0.25,1,ケキツネノボタン,Ranunculus cantoniensis DC.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,1,2002年 7月30日,草本層,0.15,2,ツボスミレ,Viola verecunda A. Gray,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,1,2002年 7月30日,草本層,0.2,0.05,コケオトギリ,Hypericum laxum (Blume) Koidz.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,1,2002年 7月30日,草本層,0.15,2,オヘビイチゴ,Potentilla sundaica (Blume) O. Kuntze var. robusta (Franch. et Savat.) Kitagawa,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,1,2002年 7月30日,草本層,0.3,5,イボクサ,Murdannia keisak Hassk.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,1,2002年 7月30日,草本層,0.4,3,ギシギシ,Rumex japonicus Houtt.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,1,2002年 7月30日,草本層,0.5,0.5,キツネノマゴ,Justicia procumbens Linn.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,1,2002年 7月30日,草本層,0.7,0.5,ヌカキビ,Panicum bisulcatum Thunb.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,2,2002年 7月30日,草本層,1,50,ナルコビエ,Eriochloa villosa (Thunb.) Kunth,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,2,2002年 7月30日,草本層,0.35,15,セリ,Oenanthe javanica (Blume) DC.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,2,2002年 7月30日,草本層,0.5,25,ツユクサ,Commelina communis Linn.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,2,2002年 7月30日,草本層,0.5,0.5,クサネム,Aeschynomene indica Linn.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,2,2002年 7月30日,草本層,0.5,3,ヘクソカズラ,Paederia scandens (Lour.) Merrill,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,2,2002年 7月30日,草本層,0.35,20,スギナ,Equisetum arvense Linn.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,2,2002年 7月30日,草本層,0.5,1,キツネノマゴ,Justicia procumbens Linn.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,2,2002年 7月30日,草本層,0.6,0.5,アキノエノコログサ,Setaria faberi Herrm.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,2,2002年 7月30日,草本層,0.4,5,イボクサ,Murdannia keisak Hassk.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,2,2002年 7月30日,草本層,0.15,5,ツボスミレ,Viola verecunda A. Gray,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,2,2002年 7月30日,草本層,0.4,0.5,カモジグサ,Agropyron tsukushiense (Honda) Ohwi var. transiens (Hack.) Ohwi,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,2,2002年 7月30日,草本層,0.35,0.2,エノキグサ,Acalypha australis Linn.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,2,2002年 7月30日,草本層,0.4,0.5,メヒシバ,Digitaria ciliaris (Retz.) Koeler,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,2,2002年 7月30日,草本層,0.7,1,チカラシバ,Pennisetum alopecuroides (Linn.) Spreng. form. purpurascens (Thunb.) Ohwi,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,2,2002年 7月30日,草本層,0.2,3,オヘビイチゴ,Potentilla sundaica (Blume) O. Kuntze var. robusta (Franch. et Savat.) Kitagawa,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,2,2002年 7月30日,草本層,0.25,3,ノチドメ,Hydrocotyle maritima Honda,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,2,2002年 7月30日,草本層,0.3,0.1,ヒメミカンソウ,Phyllanthus matsumurae Hayata,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,2,2002年 7月30日,草本層,0.05,3,ヤマサギゴケ,Mazus miquelii Makino form. rotundifolius (Franch. et Savat.) Yamazaki,栃木県,,,,,,,○,○,,
54406059烏山,烏山59,3,2002年 7月30日,草本層,0.8,80,ツユクサ,Commelina communis Linn.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,3,2002年 7月30日,草本層,0.5,2,スギナ,Equisetum arvense Linn.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,3,2002年 7月30日,草本層,0.5,5,ギシギシ,Rumex japonicus Houtt.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,3,2002年 7月30日,草本層,0.6,1,ユウガギク,Kalimeris pinnatifida (Maxim.) Kitam.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,3,2002年 7月30日,草本層,0.5,3,イヌタデ,Persicaria longiseta (De Bruyn) Kitagawa,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,3,2002年 7月30日,草本層,0.5,2,ヘクソカズラ,Paederia scandens (Lour.) Merrill,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,3,2002年 7月30日,草本層,0.6,1,アメリカセンダングサ,Bidens frondosa Linn.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,3,2002年 7月30日,草本層,0.9,2,セイタカアワダチソウ,Solidago altissima Linn.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,3,2002年 7月30日,草本層,0.6,1,メヒシバ,Digitaria ciliaris (Retz.) Koeler,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,3,2002年 7月30日,草本層,0.7,2,ヌカキビ,Panicum bisulcatum Thunb.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,3,2002年 7月30日,草本層,0.9,3,キツネガヤ,Bromus pauciflorus (Thunb.) Hack.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,3,2002年 7月30日,草本層,0.5,0.5,エノキグサ,Acalypha australis Linn.,栃木県,,,,,,,○,○,○,○
54406059烏山,烏山59,3,2002年 7月30日,草本層,0.7,1,ナルコビエ,Eriochloa villosa (Thunb.) Kunth,栃木県,,,,,,,○,○,○,○
